country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
Turkey,1993,655.228,58999167.0,1.118,11435.848,586262052864.0,0.005,0.492,0.052,2.901,0.287,3.919,1.457,3.392,0.099,0.261,29.012,11.088,35.097,0.752,0.722,231.203,60.064,1.42,0.001,0.496,1.24,4.312,2.363,0.053,0.275,0.439,198.938,7.074,1330.195,0.221,1305.451,11.262,0.583,0.341,29.263,0.394,0.305,0.714,6533.841,13.459,23.742,3.372,0.793,0.231,70.566,0.002,0.968,0.004,3.07,2898.229,0.978,13.049,1.196,4.325,0.461,171.139,0.011,0.33,0.598,0.829,0.003,255.17,0.449,9208.809,200.151,0.292,202.143,0.188,48.211,42.148,73.136,0.052,0.0,49.344,9676.69,1251.036,52.442,323.313,402.718,577.805,1.017,,27.732,84.617,2344.323,21.831,34.09,10.79,1752.172,73.81,0.14,0.021,-9.771,1.01,53.814,9.533,,14.628,577.805,0.06,5.833,575.432,-14.828,0.081,0.0,-4.686,47.415,46.186,,12.542,2.13,0.4,0.0,0.0,0.0,0.0,0.061,7.004,14.824,15.383,0.0,-7.469,87.628,15.322,0.0,1.356,0.0,23.76,15.383,0.0,46.186,2.373,6.985,39.72,73.43,0.0,32.191,45.996,0.0,0.0,0.0,0.0,0.0,554.436,100.793,-5.266,30.559,,183.707,,0.0,1244.595,48.627,37.172,41.26,-6.604,0.0,,8.7,21.884,0.0,100.793,33.95,4.127,848.693,-0.38,14.619,182.884,827.552,34.09,-0.517,5.17,27.732,0.19,7.236,28.037,0.0,1759.157,0.0,0.0,1759.157,0.0,3206.288,21.884,0.0,134.32,5642.852,0.08,673.23,0.108,27.789,0.0,100.392
Turkey,1994,634.501,60033831.0,1.129,10881.467,562010849280.0,0.005,0.121,0.055,2.791,0.296,3.501,1.491,2.912,0.07,0.264,7.268,11.348,25.44,0.729,0.605,210.194,42.628,1.52,0.001,0.432,1.177,-2.088,2.289,0.063,0.279,0.449,194.103,-3.573,1398.78,0.225,1376.081,14.552,0.123,0.311,25.955,0.374,0.276,0.69,6541.109,-12.649,-25.317,3.233,0.763,0.219,68.585,0.002,1.187,0.004,3.29,3065.795,0.971,13.493,1.142,3.935,0.463,167.566,0.013,0.341,0.598,0.801,0.003,236.249,0.534,9383.642,174.833,0.298,215.637,0.189,59.559,41.411,70.63,-0.013,0.0,48.722,9323.78,1304.766,-20.727,309.139,470.402,511.712,0.833,,-9.884,85.685,2414.718,-9.95,30.72,13.82,1551.051,78.33,0.13,-0.011,-5.263,-0.5,60.781,6.038,,-4.384,511.712,0.05,-1.941,509.547,0.547,0.064,0.0,4.826,50.278,39.219,,13.637,2.119,0.387,0.0,0.0,0.0,0.0,0.061,7.085,-2.985,14.315,0.0,0.298,92.448,14.254,0.0,1.333,0.0,28.24,14.315,0.0,39.219,2.165,6.636,47.61,77.79,0.0,36.053,39.053,0.0,0.0,0.0,0.0,0.0,543.672,90.829,-2.559,-10.764,,184.254,,0.0,1295.771,46.067,36.343,-14.173,6.482,0.0,,-3.163,-9.964,0.0,90.829,30.59,2.863,790.04,-0.54,17.643,230.204,862.255,30.72,-0.694,5.55,-9.884,0.166,7.924,29.039,0.0,1557.687,0.0,0.0,1557.687,0.0,3159.892,-9.964,0.0,140.803,5301.633,0.08,793.054,0.102,-9.911,0.0,90.442
Turkey,1995,710.107,61024501.0,1.162,11973.709,610881306624.0,0.005,-0.019,0.056,2.972,0.306,3.669,1.523,2.953,0.064,0.255,-1.133,14.441,23.468,0.771,0.622,223.915,42.56,1.528,0.001,0.463,1.279,8.229,2.267,0.075,0.342,0.46,212.75,13.79,1469.881,0.232,1454.137,17.967,-0.021,0.295,28.23,0.367,0.254,0.712,6539.976,3.082,5.389,3.486,0.836,0.209,71.101,0.002,1.396,0.003,3.415,3247.15,0.963,14.133,1.165,4.1,0.465,181.355,0.015,0.351,0.598,0.808,0.003,250.183,0.609,9563.864,180.223,0.297,229.769,0.237,74.0,43.467,78.056,0.567,0.0,48.821,10185.549,1413.204,75.606,346.679,459.488,587.469,3.605,,16.712,85.066,2369.498,14.652,35.85,16.58,1772.08,86.24,0.31,-0.181,-6.279,-8.543,58.43,29.366,,12.143,587.469,0.22,11.107,582.389,8.083,0.255,0.0,-0.198,65.043,41.57,,13.477,1.938,0.954,0.0,0.0,0.0,0.0,0.134,6.691,137.154,14.934,0.0,4.387,94.552,14.8,0.0,1.475,0.0,28.04,14.934,0.0,41.57,5.08,16.08,50.39,85.54,0.0,32.514,41.211,0.0,0.0,0.0,0.0,0.0,604.059,106.048,-2.892,60.387,,192.337,,0.0,1401.733,43.175,32.68,37.54,-0.279,0.0,,11.916,15.219,0.0,106.048,35.54,14.765,728.011,-0.7,19.225,271.694,1096.745,35.85,-0.818,5.77,16.712,0.359,9.16,27.086,0.0,1788.16,0.0,0.0,1788.16,0.0,3243.156,15.219,0.0,140.524,5845.649,0.09,825.734,0.104,16.2,0.0,105.094
Turkey,1996,774.638,61951134.0,1.169,12847.721,662700425216.0,0.005,-0.073,0.051,3.223,0.317,3.402,1.555,3.149,0.059,0.258,-4.534,16.82,5.571,0.823,0.645,210.769,11.122,1.415,0.001,0.463,1.326,10.086,2.304,0.088,0.382,0.472,235.43,18.291,1552.575,0.237,1536.257,21.109,-0.075,0.294,28.707,0.318,0.252,0.765,6535.442,8.262,14.89,3.8,0.854,0.208,82.694,0.002,1.604,0.003,3.142,3446.797,0.954,14.662,1.335,4.389,0.469,199.647,0.016,0.364,0.599,0.916,0.003,271.9,0.666,9758.977,195.113,0.301,244.431,0.272,90.821,47.415,82.12,-0.156,0.0,46.745,10849.47,1531.047,64.531,362.103,490.871,657.454,2.906,,13.627,84.447,2371.686,14.591,40.73,17.17,1985.026,94.85,0.26,0.256,-0.175,13.187,57.059,16.385,,4.449,657.454,0.18,8.293,653.257,24.016,0.19,0.0,1.76,75.7,42.941,,13.65,2.194,0.797,0.0,0.0,0.0,0.0,0.103,6.895,-15.958,15.553,0.0,12.486,105.567,15.45,0.0,1.291,0.0,30.41,15.553,0.0,42.941,4.197,13.225,54.12,94.78,0.0,32.061,42.667,0.0,0.0,0.0,0.0,0.0,654.156,120.482,-0.075,50.097,,216.353,,0.0,1529.917,43.1,36.384,15.424,2.474,0.0,,9.088,14.434,0.0,120.482,40.47,10.657,714.828,-0.07,18.102,277.154,1255.518,40.73,-0.074,6.54,13.627,0.274,9.772,27.93,0.0,1998.251,0.0,0.0,1998.251,0.0,3588.312,14.434,0.0,142.998,6005.639,0.08,873.592,0.084,13.883,0.0,119.685
Turkey,1997,810.281,62852969.0,1.122,13223.166,722433605632.0,0.005,0.283,0.057,3.375,0.329,3.577,1.584,3.658,0.059,0.262,17.798,20.788,6.01,0.869,0.723,224.856,12.748,1.591,0.001,0.447,1.303,6.242,2.28,0.103,0.47,0.482,252.41,12.462,1643.124,0.24,1618.156,24.67,0.24,0.318,28.12,0.311,0.284,0.833,6553.241,17.833,34.794,4.016,0.839,0.206,90.549,0.002,1.811,0.003,3.561,3658.905,0.946,15.105,1.441,4.738,0.474,212.108,0.018,0.376,0.601,1.009,0.003,297.777,0.727,9988.884,229.906,0.294,259.536,0.331,111.609,52.355,81.899,0.376,0.0,44.009,11282.66,1643.52,35.644,356.599,538.718,639.429,4.614,,-1.329,85.325,2489.787,-1.949,40.19,22.09,1921.357,103.3,0.37,0.503,0.826,22.935,61.094,22.957,,-1.52,639.429,0.29,5.689,633.543,25.342,0.281,0.0,6.692,93.079,38.906,,14.12,2.697,1.173,0.0,0.0,0.0,0.0,0.145,6.931,45.426,14.675,0.0,11.713,113.917,14.53,0.0,1.273,0.0,33.86,14.675,0.0,38.906,5.887,19.15,63.11,105.52,0.0,32.778,38.548,0.0,0.0,0.0,0.0,0.0,691.372,118.909,0.356,37.217,,241.695,,0.0,1678.84,43.456,44.01,-5.504,9.57,0.0,,4.601,-1.573,0.0,118.909,39.82,17.379,709.161,2.22,21.384,351.455,1518.97,40.19,2.104,7.16,-1.329,0.358,11.487,29.828,0.0,1940.506,0.0,0.0,1940.506,0.0,3944.27,-1.573,0.0,152.568,5819.42,0.08,1004.09,0.077,-1.628,0.0,117.736
Turkey,1998,830.685,63734384.0,1.101,13346.017,754598739968.0,0.005,0.202,0.054,3.328,0.342,3.562,1.612,3.531,0.058,0.255,12.891,21.658,7.006,0.873,0.739,226.998,14.863,1.57,0.001,0.468,1.216,0.013,2.317,0.118,0.485,0.491,255.853,0.027,1737.181,0.24,1695.627,28.133,0.21,0.298,29.828,0.301,0.271,0.851,6566.132,-2.123,-4.88,4.014,0.784,0.194,94.057,0.002,2.005,0.003,3.463,3871.041,0.939,15.292,1.476,4.659,0.479,212.135,0.019,0.388,0.604,1.077,0.003,296.961,0.778,10213.909,225.026,0.281,274.828,0.34,133.267,54.247,77.471,-0.163,0.0,42.817,11323.313,1741.918,20.404,355.677,559.981,667.772,3.766,,5.891,84.844,2605.612,7.135,42.56,24.85,2006.206,111.02,0.33,3.32,-3.921,123.103,61.665,5.658,,-0.259,667.772,0.24,1.94,662.594,9.071,0.216,0.0,6.3,98.345,38.335,,14.855,6.017,1.011,0.0,0.0,0.002,0.0,0.122,7.134,-13.482,15.156,0.0,3.753,124.266,15.032,0.016,1.412,0.261,35.69,15.156,0.0,38.335,5.178,16.235,68.46,114.02,0.0,32.147,38.038,0.0,0.0,0.0,0.0,0.0,704.788,125.897,-1.704,13.416,,250.766,,0.016,1788.989,41.752,96.666,-0.922,9.611,0.0,,2.518,6.988,0.0,125.897,42.23,5.266,670.794,3.0,22.383,389.9,1580.035,42.56,2.631,7.92,5.891,0.297,11.839,30.188,0.0,2022.703,0.0,0.0,2022.703,0.0,4028.875,6.988,0.0,162.179,5714.404,0.09,1074.146,0.081,6.06,0.0,124.871
Turkey,1999,808.918,64591916.0,1.116,12802.255,725083488256.0,0.006,-0.028,0.05,3.219,0.353,3.548,1.632,3.191,0.054,0.257,-1.796,26.718,10.214,0.837,0.668,229.166,21.238,1.487,0.001,0.464,1.221,-1.983,2.106,0.137,0.579,0.499,255.011,-4.207,1821.487,0.226,1774.503,31.393,-0.03,0.284,29.955,0.316,0.255,0.884,6564.335,-8.397,-18.895,3.948,0.778,0.178,84.306,0.002,2.183,0.003,3.26,4078.968,0.931,14.59,1.305,4.439,0.484,207.928,0.02,0.399,0.605,0.951,0.003,286.698,0.819,10420.042,206.132,0.287,289.418,0.414,159.984,57.093,78.876,-0.356,0.31,43.776,11168.09,1802.704,-21.767,354.11,573.292,540.471,2.013,,-17.971,87.235,2445.176,-22.33,34.91,36.42,1622.853,116.44,0.21,1.768,-9.434,29.381,70.019,20.553,,-0.441,540.471,0.13,0.124,536.91,-17.771,0.112,0.0,-4.735,118.558,29.981,272.727,15.723,7.784,0.654,0.0,0.0,0.007,0.0,0.081,6.939,-34.387,12.765,0.0,-7.087,125.093,12.676,0.061,1.239,0.959,37.03,12.765,0.0,29.981,3.251,10.352,81.53,118.48,0.0,31.802,29.784,0.02,0.0,0.0,0.0,0.0,705.663,103.256,-3.939,0.875,,232.995,,0.044,1834.287,37.813,123.2,-1.567,-7.679,0.017,,-2.62,-22.642,0.0,103.256,34.68,20.213,598.44,2.04,31.278,563.848,1876.339,34.91,1.722,8.08,-17.971,0.18,14.656,28.803,0.0,1634.165,0.0,0.0,1634.165,0.0,3687.475,-22.642,0.0,154.5,5604.275,0.08,1262.233,0.069,-17.882,0.0,102.541
Turkey,2000,863.54,65425958.0,1.1,13468.915,785054957568.0,0.006,0.146,0.049,3.514,0.365,3.869,1.65,3.66,0.048,0.266,9.551,30.118,10.092,0.901,0.777,253.142,23.206,1.495,0.001,0.454,1.263,10.585,2.097,0.156,0.634,0.508,280.983,22.009,1920.105,0.232,1857.117,34.627,0.18,0.305,29.72,0.322,0.277,0.928,6573.888,16.182,33.356,4.295,0.804,0.168,98.619,0.002,2.351,0.003,3.234,4308.905,0.926,15.184,1.507,4.857,0.49,229.937,0.021,0.411,0.608,1.072,0.003,317.786,0.855,10659.529,239.488,0.293,304.601,0.46,190.103,60.721,82.614,0.09,0.459,42.928,12031.616,1901.082,54.622,370.699,583.714,476.264,2.598,,-10.766,89.329,2265.318,-11.234,31.16,46.54,1424.151,124.38,0.25,-0.98,-10.623,-12.586,74.948,17.639,574.128,4.685,476.264,0.17,9.314,471.984,28.226,0.137,0.0,-5.995,139.469,25.052,62.927,15.498,6.805,0.744,0.0,0.0,0.011,0.0,0.086,6.826,12.903,10.671,0.0,12.114,129.765,10.574,0.099,1.223,1.54,38.19,10.671,0.0,25.052,3.821,11.607,93.22,127.73,0.0,30.704,24.827,0.03,0.0,0.0,0.0,0.0,771.39,92.15,-4.017,65.727,,261.221,,0.038,1952.285,33.796,106.136,16.589,-9.262,0.024,71.41,6.752,-11.105,0.0,92.15,30.88,20.912,527.124,3.35,37.418,711.339,2175.351,31.16,2.623,8.49,-10.766,0.201,16.151,30.25,0.0,1437.298,0.0,0.0,1437.298,0.0,4074.356,-11.105,0.0,145.238,5781.909,0.08,1424.818,0.064,-10.955,0.0,91.307
Turkey,2001,784.469,66245126.0,1.071,12055.402,732284583936.0,0.006,0.305,0.046,3.224,0.375,3.061,1.663,3.529,0.046,0.272,20.23,32.578,-5.061,0.831,0.767,202.772,-10.809,1.413,0.001,0.408,1.18,-7.113,1.992,0.176,0.679,0.515,265.537,-16.355,2004.706,0.228,1935.262,37.643,0.425,0.319,27.023,0.277,0.298,0.928,6594.118,-2.37,-5.677,4.008,0.755,0.155,84.601,0.002,2.506,0.002,3.016,4522.486,0.922,15.087,1.277,4.598,0.495,213.581,0.022,0.422,0.611,0.914,0.003,304.604,0.883,10893.342,233.811,0.292,319.688,0.492,222.681,61.45,78.145,0.096,0.906,43.959,10955.71,1845.269,-79.071,344.843,579.968,367.424,2.717,,-21.852,90.878,2195.003,-20.771,24.34,49.71,1083.968,122.24,0.27,-3.482,-9.126,-51.174,80.088,10.03,605.285,-6.975,367.424,0.18,-7.581,362.442,-46.613,0.147,0.0,-1.655,153.459,19.912,86.826,16.581,3.322,0.84,0.0,0.0,0.023,0.0,0.107,7.992,13.292,9.122,0.0,-17.844,147.483,8.992,0.183,1.359,2.817,38.42,9.122,0.0,19.912,4.076,12.908,97.9,126.39,0.0,31.43,19.642,0.06,0.0,0.0,0.0,0.0,712.91,71.559,-3.084,-58.479,,214.608,,0.085,1907.915,30.712,51.059,-25.855,-2.404,0.049,73.99,-9.157,-20.591,0.0,71.559,24.01,13.989,471.963,4.15,40.666,750.395,2358.288,24.34,3.283,9.77,-21.852,0.221,19.562,27.357,0.0,1099.693,0.0,0.0,1099.693,0.0,3298.014,-20.591,0.0,142.833,5299.409,0.09,1477.846,0.074,-22.244,0.0,70.536
Turkey,2002,859.186,67048793.0,1.079,13020.211,796073328640.0,0.006,-0.078,0.048,3.299,0.384,3.324,1.676,3.221,0.046,0.257,-5.245,34.766,0.748,0.842,0.688,222.88,1.654,1.49,0.001,0.412,1.197,3.579,1.976,0.196,0.704,0.522,268.86,7.644,2092.026,0.231,2015.517,40.866,-0.102,0.271,27.608,0.28,0.251,0.835,6588.872,-7.626,-17.831,4.01,0.777,0.148,87.32,0.002,2.654,0.002,3.223,4743.712,0.915,15.513,1.302,4.428,0.499,221.226,0.022,0.432,0.612,0.902,0.003,296.86,0.912,11109.321,215.98,0.278,335.202,0.519,257.447,55.981,80.255,-0.132,0.746,43.004,11517.446,1915.92,74.717,369.482,479.502,506.497,1.939,,39.516,88.458,2002.166,27.781,33.96,52.53,1489.914,128.46,0.23,0.703,-2.763,21.154,73.564,8.43,536.432,7.145,506.497,0.13,6.608,502.321,9.537,0.101,0.0,-7.5,166.394,26.436,-23.077,16.179,4.025,0.708,0.0,0.0,0.016,0.0,0.082,7.644,-14.254,11.542,0.0,4.444,146.461,11.443,0.14,1.491,2.123,32.15,11.542,0.0,26.436,3.43,10.729,94.5,131.61,0.0,25.027,26.218,0.05,0.0,0.0,0.0,0.0,760.021,99.166,-0.848,47.111,,224.145,,-0.043,1962.9,29.863,61.0,24.638,-10.713,0.039,68.91,9.525,27.606,0.0,99.166,33.68,12.936,452.55,3.15,40.892,783.46,2521.56,33.96,2.393,9.82,39.516,0.179,19.367,26.088,0.0,1502.766,0.0,0.0,1502.766,0.0,3396.72,27.606,0.0,132.12,5599.167,0.1,1409.422,0.078,40.291,0.0,98.317
Turkey,2003,909.418,67831736.0,1.072,13600.33,848549707776.0,0.006,0.583,0.051,3.49,0.393,3.632,1.683,4.073,0.042,0.26,39.526,43.193,4.054,0.856,0.819,246.363,9.598,1.569,0.001,0.416,1.207,7.025,1.855,0.22,0.844,0.528,285.938,15.54,2184.104,0.236,2097.377,44.334,0.651,0.326,28.229,0.29,0.304,0.837,6628.398,27.924,60.311,4.215,0.772,0.145,92.078,0.002,2.799,0.002,3.468,4980.478,0.913,16.022,1.357,4.93,0.504,236.766,0.023,0.442,0.616,0.875,0.004,334.44,0.943,11385.613,276.292,0.279,351.223,0.637,300.64,56.752,81.859,-0.209,0.885,39.994,12057.921,2057.151,50.231,363.709,475.441,524.239,1.179,,4.687,88.659,1874.398,4.143,35.56,63.54,1532.287,139.54,0.17,1.938,-3.223,48.148,74.516,20.486,524.796,-1.562,524.239,0.08,6.087,520.848,17.945,0.057,0.0,-5.135,200.481,25.484,27.917,16.576,5.963,0.499,0.0,0.0,0.02,0.0,0.055,5.869,-28.559,11.341,0.0,8.006,120.74,11.267,0.178,1.327,2.663,32.25,11.341,0.0,25.484,2.506,7.459,103.98,140.11,0.0,23.112,25.319,0.06,0.0,0.0,0.0,0.0,806.281,103.137,-0.962,46.26,,242.09,,0.038,2065.554,28.901,89.183,-5.772,-6.784,0.043,73.23,5.846,3.971,0.0,103.137,35.33,34.087,432.211,0.57,45.535,936.73,2998.196,35.56,0.407,8.19,4.687,0.122,22.045,26.62,0.0,1542.409,0.0,0.0,1542.409,0.0,3620.454,3.971,0.0,125.336,5439.271,0.09,1532.912,0.064,4.886,0.0,102.46
Turkey,2004,973.841,68592621.0,1.046,14366.604,931152789504.0,0.006,0.243,0.055,3.568,0.402,4.056,1.692,3.811,0.041,0.251,16.66,44.368,13.673,0.855,0.768,278.236,33.467,1.623,0.001,0.417,1.251,3.38,1.906,0.243,0.84,0.535,291.074,8.003,2277.558,0.251,2183.219,48.091,0.308,0.281,28.635,0.299,0.268,0.775,6645.059,-5.379,-14.863,4.244,0.78,0.14,93.453,0.002,2.939,0.002,3.757,5225.246,0.908,17.207,1.362,4.792,0.508,244.769,0.023,0.452,0.619,0.86,0.004,328.69,0.975,11647.042,261.429,0.263,368.431,0.647,345.007,53.188,85.843,0.002,0.875,38.182,12397.679,2183.181,64.424,371.833,502.241,675.146,1.166,,30.238,86.295,1807.03,30.337,46.31,62.27,1959.092,149.75,0.17,1.363,-5.829,22.857,69.075,5.588,494.224,2.234,675.146,0.08,4.229,671.793,14.77,0.053,0.0,-2.271,211.684,30.925,-6.026,16.889,7.327,0.5,0.0,0.0,0.017,0.0,0.051,4.487,0.955,13.705,0.0,6.101,97.97,13.636,0.166,1.312,2.453,34.45,13.705,0.0,30.925,2.478,7.381,103.44,149.07,0.0,23.005,30.771,0.06,0.0,0.0,0.0,0.0,840.378,133.464,-1.685,34.097,,256.86,,-0.012,2173.268,27.216,108.085,8.124,-2.846,0.04,74.01,7.084,30.327,0.0,133.464,46.08,11.203,401.508,-0.68,41.583,907.824,3122.872,46.31,-0.456,6.72,30.238,0.114,21.737,26.376,0.0,1968.926,0.0,0.0,1968.926,0.0,3789.332,30.327,0.0,122.49,5485.475,0.09,1508.035,0.06,30.44,0.0,132.797
Turkey,2005,996.115,69329555.0,0.979,14498.5,1017383813120.0,0.006,-0.134,0.06,3.82,0.412,4.383,1.704,3.687,0.041,0.266,-9.257,54.859,14.729,0.894,0.741,303.883,39.012,1.705,0.001,0.403,1.218,8.213,1.974,0.271,1.015,0.541,311.697,20.102,2379.735,0.276,2267.666,52.221,-0.189,0.251,27.946,0.299,0.257,0.794,6635.802,-2.224,-5.815,4.496,0.76,0.142,102.178,0.002,3.081,0.002,4.129,5490.117,0.901,19.117,1.474,4.878,0.513,264.871,0.024,0.463,0.621,0.885,0.004,338.216,1.009,11902.655,255.614,0.26,387.548,0.791,399.866,55.049,84.446,-0.132,0.865,36.881,12841.919,2331.331,22.274,367.382,623.111,573.205,0.433,,-14.171,88.574,1898.251,-19.519,39.74,73.48,1648.767,161.63,0.12,2.226,2.667,30.378,75.413,21.517,543.587,-1.197,573.205,0.03,4.989,570.608,0.826,0.019,0.0,6.473,257.232,24.587,2.253,17.53,9.552,0.368,0.0,0.0,0.017,0.0,0.037,3.223,-24.113,11.426,0.0,0.321,75.148,11.372,0.169,1.298,2.459,43.2,11.426,0.0,24.587,1.731,5.355,121.89,160.47,0.0,26.728,24.476,0.06,0.0,0.0,0.0,0.0,882.3,113.815,0.726,41.923,,257.686,,0.003,2314.599,27.942,139.032,-4.451,7.929,0.037,87.86,2.287,-19.649,0.0,113.815,39.56,45.548,406.696,-1.16,45.462,1059.866,3744.028,39.74,-0.723,5.21,-14.171,0.074,25.824,25.869,0.0,1656.581,0.0,0.0,1656.581,0.0,3750.629,-19.649,0.0,130.419,5347.262,0.09,1758.126,0.056,-14.155,0.0,113.278
Turkey,2006,1105.051,70045352.0,1.007,15876.872,1096826028032.0,0.007,-0.451,0.064,4.031,0.422,4.678,1.716,3.58,0.039,0.256,-31.597,62.166,16.056,0.922,0.697,327.704,45.336,1.765,0.001,0.42,1.186,6.606,1.974,0.302,1.119,0.546,335.492,17.498,2491.411,0.298,2350.75,56.687,-0.593,0.229,29.439,0.299,0.227,0.868,6604.205,-1.895,-4.843,4.79,0.74,0.135,111.676,0.002,3.216,0.002,4.466,5772.485,0.89,20.841,1.594,5.03,0.518,282.368,0.024,0.475,0.622,0.916,0.004,352.301,1.044,12153.427,250.771,0.257,408.388,0.888,462.032,60.833,83.084,0.062,1.856,34.553,14053.337,2516.229,108.936,381.827,665.998,635.589,0.857,,12.581,88.515,2198.964,12.615,44.52,80.69,1808.768,176.25,0.15,0.085,-3.463,0.892,74.74,13.505,537.475,3.932,635.589,0.06,10.861,631.591,46.648,0.034,0.226,17.353,291.97,25.26,121.186,17.231,9.637,0.43,0.0,0.02,0.034,0.0,0.039,2.491,15.148,11.485,3.249,18.103,62.674,11.392,0.371,1.285,5.335,46.65,11.485,0.0,25.26,2.141,6.184,131.73,174.59,0.0,26.468,25.101,0.13,0.0,0.0,0.0,0.0,978.131,126.921,-0.968,95.831,,304.334,,0.202,2492.53,26.974,138.465,14.445,22.632,0.074,94.73,10.936,13.106,0.0,126.921,44.24,34.738,387.555,-1.66,45.782,1151.969,4194.898,44.52,-0.951,4.39,12.581,0.085,26.421,27.54,0.0,1823.536,0.0,0.226,1823.536,0.0,4372.529,13.106,0.0,153.051,5485.91,0.09,1880.64,0.051,11.839,0.0,125.893
