country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
France,2007,3075.79,62432438.0,1.306,50151.977,2354672041984.0,0.02,-0.415,0.073,6.343,3.078,8.816,2.434,5.928,1.319,0.129,-25.937,89.18,38.984,1.256,1.024,550.392,154.382,1.752,0.002,0.654,3.634,-2.498,0.836,1.542,1.548,2.841,440.482,-10.147,18547.479,0.152,12545.981,85.231,-0.565,0.157,40.849,0.234,0.12,1.355,-4130.115,-3.385,-12.964,7.055,2.016,4.527,61.413,0.003,127.311,0.073,4.549,34360.559,-0.553,9.478,0.984,7.354,1.509,396.01,0.931,2.755,1.504,0.48,0.015,459.152,1.498,29909.635,370.074,0.168,606.745,1.428,2447.809,84.603,226.863,1.197,65.191,34.967,27371.438,8999.176,-53.141,1075.509,391.624,1029.914,60.065,-2.324,16.587,54.577,0.0,2.677,64.3,21.99,2655.861,561.84,4.22,-1.425,-7.476,-10.988,10.289,-2.864,80.112,-2.391,8073.213,3.75,-2.006,896.81,5.18,0.667,8.092,,447.609,89.711,86.526,25.552,11.546,13.458,0.32,0.522,0.374,-36.067,0.438,2.024,9.763,6.631,261.942,3.445,182.117,5.296,11.508,7.528,187.649,24.45,45.423,78.266,11.445,67.593,219.443,57.81,505.03,0.02,4.352,9.965,4.07,0.017,7043.3,38.792,0.83,1678.673,1397.116,-1.045,-34.357,101.496,155.555,51.184,5.3,8089.231,12.934,188.257,-26.341,0.0,0.724,45.01,-1.698,-18.784,19454.814,203.965,55.99,-13.196,210.887,-56.81,3.914,352.221,7298.447,504.03,-11.249,11.37,0.231,0.751,14.553,5.057,0.004,22780.539,439.73,16.065,3325.725,1193.152,2536.391,17.283,0.051,0.0,17536.6,0.47,925.962,0.084,2.311,0.002,162.882
France,2008,3084.845,62780187.0,1.306,49980.469,2362451689472.0,0.02,-0.448,0.07,6.198,3.021,8.664,2.361,5.75,1.435,0.126,-28.114,91.986,39.786,1.213,0.977,543.899,154.805,1.691,0.002,0.63,3.549,-1.747,0.773,1.543,1.552,2.82,433.362,-6.917,18603.705,0.141,12768.786,89.627,-0.576,0.153,39.535,0.23,0.117,1.351,-4158.229,-2.457,-9.093,6.903,1.989,4.803,56.225,0.003,132.114,0.077,4.396,34749.648,-0.553,8.88,0.896,7.204,1.496,389.094,0.943,2.716,1.494,0.426,0.015,452.273,1.507,30270.615,360.98,0.165,615.625,1.465,2539.794,84.82,222.805,0.702,90.634,34.146,26970.512,9031.2,9.055,1053.347,367.314,1152.116,63.237,-0.064,21.864,53.962,0.0,15.989,72.33,21.88,2898.064,566.98,4.44,-1.52,-1.361,-13.164,9.736,3.632,76.034,-2.061,8151.942,3.97,-0.836,990.122,-8.119,0.7,10.005,,463.865,90.264,39.902,25.743,10.026,14.161,0.637,0.845,0.519,-8.174,0.459,1.81,5.218,7.625,422.374,-5.22,163.428,5.798,16.0,7.486,259.239,23.06,46.038,77.507,12.757,70.723,229.429,55.2,518.99,0.04,4.067,10.963,5.69,0.067,6999.826,38.413,1.912,1664.647,1420.198,-0.176,-14.026,62.277,147.436,133.333,4.492,8266.787,12.758,162.438,-22.162,0.0,1.004,43.11,0.294,23.081,19198.939,235.22,62.16,16.255,206.697,-47.99,3.859,348.518,7515.505,511.78,-9.247,10.26,3.381,0.783,15.037,4.779,0.007,23009.957,439.45,26.069,3811.019,1184.978,2388.747,31.255,0.118,0.0,17066.26,0.47,879.259,0.083,10.503,0.004,178.871
France,2009,2908.91,63106461.0,1.267,46847.41,2295353049088.0,0.02,-0.443,0.061,5.877,2.965,8.004,2.287,5.434,1.368,0.127,-27.971,90.679,36.186,1.176,0.931,505.082,134.206,1.588,0.002,0.602,3.469,-4.682,0.65,1.543,1.568,2.801,413.893,-18.218,18648.908,0.122,12987.705,93.502,-0.53,0.149,38.003,0.22,0.118,1.317,-4186.199,-5.007,-18.075,6.559,1.998,4.518,45.205,0.003,136.632,0.072,3.875,35120.523,-0.553,7.679,0.716,6.85,1.484,370.876,0.953,2.679,1.484,0.347,0.015,432.272,1.51,30613.52,342.905,0.162,623.304,1.437,2630.473,83.14,218.919,0.453,125.344,34.745,25552.088,8380.607,-175.934,1010.699,343.388,1079.922,65.445,-6.761,-2.348,54.543,0.0,-19.704,68.15,20.5,2563.366,528.87,4.58,-0.491,-6.919,-4.893,9.639,-3.569,75.595,-4.049,7572.766,4.13,-4.688,879.309,-18.833,0.781,1.823,,447.311,90.361,38.953,25.276,9.535,14.614,2.694,0.959,0.76,-86.936,0.502,1.666,3.201,7.709,449.196,-12.773,139.605,5.472,22.096,7.131,355.851,21.67,45.457,77.475,12.886,72.576,235.354,50.98,502.94,0.17,4.097,10.492,7.91,0.368,6492.843,37.748,7.826,1586.613,1322.297,-0.883,-78.034,6.992,128.603,314.286,6.095,7969.714,11.875,153.563,-42.647,0.0,1.496,39.98,-5.703,-97.901,17683.734,224.256,55.49,-16.554,191.241,-25.93,3.876,324.848,7203.849,477.89,-5.156,8.81,-5.944,0.866,15.377,4.421,0.032,21295.326,409.74,27.892,3611.592,1098.041,2071.129,-10.964,0.486,0.0,16277.109,0.45,807.842,0.085,-10.463,0.017,159.168
France,2010,3001.231,63417366.0,1.281,48062.32,2342490472448.0,0.02,-0.449,0.063,5.936,2.908,7.937,2.213,5.487,1.207,0.125,-28.484,96.099,33.703,1.129,0.896,503.333,126.876,1.629,0.002,0.608,3.394,1.505,0.624,1.543,1.543,2.779,420.071,5.581,18698.031,0.124,13202.926,97.511,-0.519,0.149,38.572,0.215,0.116,1.311,-4214.684,1.478,5.068,6.624,1.901,4.119,49.122,0.003,140.752,0.065,4.009,35496.98,-0.553,7.888,0.775,6.952,1.471,376.457,0.959,2.641,1.473,0.352,0.015,440.891,1.515,30961.494,347.973,0.161,631.192,1.515,2726.572,83.148,215.221,1.082,156.74,32.643,25838.447,8867.61,92.32,979.68,368.354,1209.134,70.012,4.585,8.181,53.76,0.0,14.9,76.68,23.76,2787.555,562.36,4.92,-1.473,-0.348,-15.446,10.164,10.805,78.562,-3.069,7966.279,4.44,1.693,965.036,9.543,0.79,-0.557,,495.645,89.836,25.695,26.205,8.062,15.696,9.777,0.911,0.92,43.296,0.523,1.785,7.405,8.211,437.745,7.42,158.316,5.8,27.603,7.569,442.042,23.36,46.24,76.2,13.635,77.581,251.36,57.16,531.65,0.62,4.154,10.883,9.94,1.235,6757.145,38.029,27.558,1613.471,1387.76,-0.041,26.857,-1.998,138.146,256.322,5.507,8383.358,11.834,129.113,-31.019,0.0,1.768,44.18,3.174,65.463,18277.611,246.423,61.2,48.334,189.505,-30.71,4.225,374.661,7937.352,505.2,-5.776,10.04,5.276,0.875,16.515,4.603,0.11,22223.871,428.52,27.335,3946.26,1141.338,2212.298,22.167,1.721,0.0,15688.799,0.48,901.331,0.085,10.036,0.057,174.068
France,2011,2897.027,63733777.0,1.21,46149.176,2393401982976.0,0.02,-0.427,0.066,5.56,2.85,7.873,2.139,5.134,1.082,0.122,-27.183,87.628,41.586,1.027,0.822,501.746,147.371,1.535,0.002,0.585,3.27,-5.866,0.594,1.537,1.367,2.757,396.44,-22.082,18740.16,0.127,13411.366,101.734,-0.515,0.137,37.296,0.21,0.113,1.268,-4241.867,-5.972,-20.781,6.22,1.835,3.888,42.131,0.003,144.64,0.061,4.223,35851.359,-0.553,8.065,0.661,6.521,1.457,354.375,0.962,2.6,1.461,0.286,0.015,415.609,1.515,31288.684,327.192,0.148,639.257,1.375,2814.2,80.798,208.439,1.92,194.089,33.274,24179.928,8906.589,-104.204,963.961,272.854,1035.872,79.079,3.236,-13.05,52.395,0.0,-50.346,66.02,29.49,1970.866,567.65,5.58,-1.4,-1.353,-17.361,10.436,-13.206,74.623,-1.604,7977.097,5.04,-5.923,717.674,-14.396,0.888,-0.334,,430.19,89.564,23.817,27.646,6.663,17.616,36.558,0.932,1.173,29.749,0.608,2.177,12.231,7.181,430.123,-10.421,193.932,4.271,33.969,8.473,541.119,17.39,47.605,77.934,11.63,87.552,280.617,59.24,511.24,2.33,3.064,8.058,12.37,4.011,6941.224,40.424,91.311,1517.902,1379.126,-0.16,-95.569,-1.221,123.75,235.136,6.366,8021.5,11.673,106.136,-15.719,0.0,2.179,42.36,-3.472,-8.634,18655.213,208.04,45.74,-65.454,185.956,-56.41,5.195,462.706,6852.863,508.41,-11.034,12.36,0.018,0.983,14.849,4.272,0.41,21969.248,442.39,27.001,3314.036,1171.086,1971.316,-38.383,5.732,0.0,15355.749,0.54,929.492,0.095,-28.487,0.198,123.722
France,2012,2894.028,64058465.0,1.205,45884.934,2400896417792.0,0.02,-0.371,0.065,5.564,2.794,7.495,2.068,5.193,0.879,0.123,-23.758,90.402,34.695,1.018,0.818,480.106,123.666,1.495,0.002,0.593,3.189,0.583,0.538,1.532,1.38,2.734,398.053,2.065,18786.959,0.117,13615.648,105.871,-0.42,0.139,37.961,0.2,0.115,1.249,-4265.625,1.678,5.49,6.214,1.777,3.315,46.799,0.003,147.955,0.052,4.138,36207.797,-0.552,7.502,0.731,6.581,1.442,356.439,0.96,2.561,1.449,0.314,0.015,421.587,1.515,31621.367,332.682,0.148,646.759,1.411,2904.603,79.995,204.283,0.762,236.971,32.176,23991.393,8860.35,-2.999,931.179,335.007,1330.816,82.737,-3.839,23.39,52.286,0.0,37.453,85.25,22.75,2555.427,567.58,5.81,-0.825,-8.248,-12.376,10.029,3.313,77.593,-3.401,7971.786,5.3,-0.312,933.991,13.799,0.934,2.558,,444.443,89.971,22.694,27.641,5.838,18.378,69.156,1.021,1.431,-51.779,0.635,2.239,4.327,9.038,468.667,11.151,198.413,5.569,41.425,7.961,656.797,21.46,47.714,74.952,15.02,90.698,291.386,56.92,523.06,4.43,3.781,10.541,15.18,5.28,6640.969,38.676,174.604,1513.171,1380.857,-0.963,-4.731,9.475,137.549,93.293,7.456,8165.358,10.711,92.564,-32.783,0.0,2.675,44.04,-0.104,1.731,17746.664,261.55,59.83,14.253,169.818,-44.52,4.008,355.145,7046.663,510.66,-8.511,12.71,0.839,1.024,15.357,4.753,0.781,21893.545,425.41,29.559,4146.881,1119.307,2180.851,53.51,11.013,0.0,14763.879,0.51,888.564,0.09,31.066,0.381,161.174
France,2013,2924.146,64387736.0,1.211,46169.375,2414733688832.0,0.02,-0.328,0.067,5.571,2.74,7.256,1.998,5.243,0.794,0.123,-21.122,91.016,30.245,1.016,0.835,467.194,108.491,1.458,0.002,0.602,3.16,0.635,0.502,1.527,1.382,2.712,400.068,2.263,18836.521,0.113,13819.125,110.164,-0.413,0.14,38.785,0.193,0.115,1.241,-4286.747,1.472,4.899,6.213,1.757,3.058,49.56,0.003,151.013,0.047,4.293,36566.5,-0.551,7.3,0.77,6.668,1.429,358.703,0.956,2.523,1.438,0.33,0.015,429.351,1.512,31958.947,337.58,0.149,654.058,1.414,2995.618,79.921,203.476,1.084,250.669,31.436,23948.482,8957.458,30.118,919.245,370.257,1544.239,88.216,-0.405,12.906,51.871,0.0,31.9,99.43,18.39,3048.462,576.75,6.18,-2.096,-1.732,-35.904,9.3,1.572,76.272,-1.282,8124.379,5.68,0.239,1116.984,8.555,0.985,0.547,,451.432,90.7,6.264,27.862,3.742,19.463,80.605,1.03,1.496,-11.245,0.666,1.978,5.901,10.236,475.357,6.22,177.208,6.603,43.755,7.765,690.845,23.84,48.129,73.46,17.24,95.981,307.294,53.64,528.29,5.19,4.134,12.47,16.14,1.89,6580.14,37.894,203.722,1516.781,1407.364,-0.185,3.61,1.852,146.105,17.874,2.33,8204.83,10.525,59.083,-11.934,0.0,2.798,43.99,1.041,26.508,17495.213,299.302,71.92,6.989,166.182,-48.46,3.189,285.614,7127.659,523.11,-9.173,11.41,2.393,1.072,15.438,4.996,0.9,22220.895,423.68,30.107,4725.68,1108.062,2306.851,37.752,12.903,0.0,14513.973,0.5,833.079,0.087,20.519,0.441,193.075
France,2014,2796.844,64692495.0,1.147,43983.484,2437822808064.0,0.021,-0.317,0.065,5.052,2.687,6.717,1.931,4.735,0.767,0.117,-20.539,76.291,32.958,0.922,0.75,434.562,107.72,1.382,0.002,0.599,3.043,-8.882,0.464,1.514,1.15,2.69,366.821,-31.86,18876.074,0.108,14015.96,114.386,-0.381,0.126,38.765,0.178,0.11,1.221,-4307.286,-9.265,-31.277,5.67,1.696,2.966,39.554,0.003,153.979,0.046,4.221,36893.344,-0.55,6.975,0.611,6.148,1.414,326.842,0.951,2.485,1.425,0.263,0.016,397.709,1.507,32265.25,306.303,0.134,661.033,1.179,3071.909,78.972,196.836,1.55,267.728,31.801,21634.684,8753.881,-127.302,889.426,174.054,1453.493,92.592,3.02,-2.187,49.188,0.0,-22.866,94.03,13.16,2676.73,566.31,6.55,-3.545,-3.975,-94.74,6.322,-16.026,52.198,-3.244,8200.493,5.99,-9.3,985.741,-38.897,1.058,2.358,,379.084,93.678,7.449,29.211,0.197,21.012,98.775,1.161,1.671,26.626,0.751,2.01,7.961,10.241,510.542,-26.623,175.909,6.086,46.732,8.656,734.92,11.26,50.812,77.074,16.604,101.248,330.438,35.8,499.12,6.39,1.988,11.261,17.32,3.117,6747.001,40.57,251.935,1375.717,1421.127,-0.418,-141.064,7.831,107.208,24.909,2.978,7715.274,10.107,3.095,-29.819,0.0,3.058,29.56,-4.353,13.762,17844.236,286.438,63.77,-72.348,158.941,-67.19,2.324,203.424,5961.511,530.51,-13.462,11.38,1.813,1.157,13.554,3.833,1.128,22348.801,436.48,32.465,4504.564,1134.688,1685.961,-12.863,16.02,0.0,13987.212,0.56,553.388,0.099,-11.312,0.573,170.209
France,2015,2822.273,64916336.0,1.145,44229.48,2464953663488.0,0.021,-0.219,0.062,5.106,2.637,6.507,1.871,4.888,0.746,0.117,-14.211,81.258,27.427,0.936,0.775,422.408,90.918,1.317,0.002,0.608,3.061,1.422,0.455,1.504,1.201,2.667,370.096,4.648,18914.117,0.102,14214.679,118.386,-0.257,0.129,39.494,0.171,0.112,1.195,-4321.498,3.583,10.976,5.701,1.68,2.865,38.043,0.003,156.845,0.044,4.0,37224.832,-0.548,6.606,0.586,6.224,1.401,331.49,0.946,2.449,1.414,0.259,0.016,404.058,1.5,32582.529,317.279,0.134,667.639,1.252,3153.167,77.569,198.718,1.699,329.963,31.983,22135.375,8844.313,25.429,902.656,183.159,1414.745,100.591,0.217,-1.605,50.047,0.0,-23.289,91.84,21.14,2302.475,574.14,7.11,0.051,5.508,25.719,7.815,7.501,59.149,1.487,8153.115,6.53,2.67,855.871,-4.928,1.137,0.283,,407.518,92.185,23.768,29.078,0.247,22.711,119.385,1.16,2.037,-4.302,0.805,2.062,8.084,9.901,513.211,-4.597,182.389,5.206,57.495,8.935,901.044,11.89,49.953,76.189,15.996,109.526,355.913,44.87,510.08,7.75,2.071,9.677,21.42,3.539,6738.37,40.052,306.528,1412.453,1409.82,0.557,36.736,0.873,102.28,22.824,10.763,7857.503,10.664,3.878,13.23,0.0,3.731,33.96,0.909,-11.307,17714.934,279.434,55.56,28.434,167.114,-64.06,3.682,325.65,6386.446,529.27,-12.559,11.84,-0.188,1.238,14.439,3.624,1.35,22094.104,437.43,32.748,4379.171,1130.386,1602.887,-7.005,19.559,0.0,14146.043,0.58,691.198,0.101,-13.166,0.693,146.92
France,2016,2765.453,65086852.0,1.11,43217.41,2491956330496.0,0.021,-0.283,0.058,5.135,2.59,6.6,1.814,4.852,0.769,0.121,-18.425,88.941,28.528,0.944,0.793,429.541,95.341,1.264,0.002,0.584,3.012,0.817,0.445,1.497,1.279,2.645,373.022,2.71,18950.041,0.102,14410.701,122.184,-0.418,0.127,38.028,0.172,0.114,1.192,-4339.922,-0.474,-1.504,5.731,1.639,2.876,35.924,0.003,159.72,0.044,3.798,37559.035,-0.547,6.639,0.552,6.252,1.388,334.2,0.943,2.415,1.403,0.251,0.016,406.95,1.491,32898.305,315.775,0.134,674.278,1.366,3242.108,77.6,196.022,1.908,328.484,32.11,22391.418,8586.073,-56.82,887.998,157.175,1521.046,115.538,-7.826,5.708,51.811,0.0,13.497,99.0,34.97,2506.938,558.84,8.12,-0.012,-1.222,-4.762,10.135,9.271,68.606,-1.624,7715.85,7.52,1.441,934.752,-2.766,1.346,0.198,,445.299,89.865,-0.198,28.397,0.236,24.619,133.053,1.191,2.063,-94.627,0.89,2.047,8.414,10.735,514.868,-2.704,175.765,5.801,57.042,9.218,891.434,10.23,48.189,72.149,17.715,124.756,384.735,56.64,517.34,8.66,1.831,10.887,21.38,2.298,6194.805,37.453,341.586,1432.812,1332.641,-0.13,20.358,0.605,99.514,12.416,-0.453,7948.463,10.533,3.683,-14.657,0.0,3.826,38.34,-2.013,-77.179,16186.429,296.882,60.84,37.782,164.609,-41.5,6.258,537.283,6958.964,502.2,-8.022,11.44,-4.855,1.453,16.102,3.598,1.55,20825.99,403.2,32.946,4639.561,1035.759,1555.164,17.448,21.858,0.0,13877.289,0.6,870.222,0.107,9.836,0.79,160.417
France,2017,2754.919,65284775.0,1.081,42948.914,2549057585152.0,0.021,0.123,0.057,5.164,2.545,6.551,1.76,5.286,0.729,0.122,8.007,89.163,26.863,0.937,0.858,427.657,90.556,1.228,0.002,0.604,2.987,0.868,0.429,1.489,1.251,2.622,376.423,2.902,18989.982,0.099,14605.676,125.901,0.189,0.135,39.444,0.168,0.125,1.185,-4331.915,9.289,29.334,5.766,1.605,2.824,39.939,0.003,162.544,0.043,3.718,37896.133,-0.543,6.483,0.612,6.438,1.376,337.101,0.938,2.381,1.394,0.275,0.016,420.275,1.482,33243.414,345.109,0.132,680.761,1.366,3331.271,77.388,194.975,1.7,376.964,32.724,22733.664,8523.587,-10.533,901.527,196.217,1418.862,119.17,-1.2,-4.609,52.932,,-30.109,92.63,40.5,2031.498,556.46,8.43,,,,11.765,0.529,78.263,1.524,7520.748,7.78,1.774,765.876,9.532,1.398,0.257,,447.657,88.235,15.186,28.07,,26.319,146.895,1.205,2.371,-18.444,0.955,2.185,6.917,10.141,517.639,9.579,186.261,4.73,65.318,9.956,1018.299,12.81,47.068,71.588,16.646,129.127,410.313,65.47,516.33,9.59,2.302,8.985,24.61,2.367,6101.886,36.927,377.661,1458.23,1296.689,,25.419,0.781,109.046,11.484,8.276,7908.895,,,13.529,,4.423,43.55,-0.381,-35.952,15859.84,279.374,50.0,2.358,,-40.13,7.278,620.359,6978.928,490.99,-7.772,12.16,-2.031,1.515,16.249,3.958,1.723,20215.25,398.36,33.204,4355.412,1017.315,1700.019,-17.508,24.225,,14054.718,0.65,1002.838,0.117,-18.288,0.879,130.309
France,2018,2788.956,65519539.0,1.074,43389.094,2596599234560.0,0.021,-0.288,0.061,4.914,2.501,6.514,1.708,4.625,0.716,0.115,-18.89,84.658,32.564,0.876,0.747,426.777,104.838,1.324,0.002,0.577,2.877,-4.498,0.431,1.478,1.133,2.599,361.677,-15.162,19025.119,0.102,14794.19,129.915,-0.491,0.117,37.828,0.164,0.109,1.181,-4350.805,-12.187,-42.059,5.52,1.539,2.913,35.138,0.003,165.457,0.044,4.014,38218.07,-0.543,6.701,0.536,6.033,1.363,321.94,0.933,2.347,1.383,0.238,0.016,395.309,1.476,33546.465,303.05,0.124,687.463,1.292,3415.929,77.368,188.516,1.269,436.511,31.541,21908.648,8789.752,34.037,879.651,126.833,1732.462,127.901,3.661,16.269,50.493,,38.795,113.51,30.55,2630.825,575.9,8.99,,,,8.587,-4.305,59.924,-2.427,8035.015,8.38,-3.428,993.75,-8.841,1.455,-0.378,,428.384,91.413,16.245,29.27,,27.588,164.989,1.177,2.707,31.074,0.989,1.839,4.821,11.916,510.688,-8.108,161.631,6.063,75.485,9.31,1174.354,8.31,49.507,71.703,19.71,137.211,429.201,49.45,512.93,10.81,1.443,11.306,28.6,3.1,6302.553,37.591,425.106,1408.24,1380.716,,-49.99,-1.137,100.205,13.461,10.167,7828.664,,,-21.876,,4.966,34.51,1.235,84.027,16310.273,332.328,65.11,-19.273,,-62.97,5.305,466.273,6664.568,526.45,-12.277,10.59,6.655,1.561,15.36,3.593,1.877,21480.447,412.94,32.826,5170.175,1048.389,1558.932,52.954,27.325,,13685.148,0.61,754.737,0.106,30.535,0.98,169.104
France,2019,2729.562,65729460.0,1.032,42384.668,2644453883904.0,0.021,-0.348,0.059,4.793,2.457,6.311,1.659,4.445,0.577,0.115,-22.87,85.921,31.681,0.849,0.714,414.815,99.8,1.28,0.002,0.565,2.836,-2.151,0.419,1.466,1.126,2.575,353.267,-6.924,19054.57,0.104,14980.611,133.82,-0.604,0.11,37.17,0.157,0.107,1.142,-4373.675,-3.598,-10.904,5.375,1.502,2.511,29.451,0.003,167.969,0.038,3.905,38533.086,-0.543,6.807,0.448,5.854,1.35,315.015,0.924,2.314,1.372,0.2,0.016,384.757,1.47,33838.609,292.145,0.119,694.269,1.307,3501.85,75.042,186.42,0.428,528.226,31.961,21559.725,8606.041,-59.393,872.398,55.379,1719.93,131.448,-3.373,0.697,50.867,,-21.416,113.05,39.24,2293.293,565.67,9.25,,,,9.477,1.923,59.788,-0.825,7790.425,8.64,-1.406,865.823,-20.782,1.527,1.356,,436.62,90.523,21.326,29.238,,28.017,185.153,1.252,3.343,-39.101,1.026,1.897,1.549,12.157,530.771,-20.739,163.245,5.411,91.245,9.28,1416.855,3.64,49.133,70.538,19.985,140.729,435.042,53.61,508.0,12.17,0.643,10.061,34.72,3.379,6070.495,36.976,476.764,1388.441,1341.122,,-19.799,4.13,79.423,12.78,15.76,7728.657,,,-7.254,,6.138,33.82,-2.13,-39.595,15672.221,331.834,56.91,8.237,,-57.67,6.937,596.993,6779.846,512.06,-11.352,10.73,-2.32,1.635,15.996,2.91,2.151,20824.945,399.01,34.182,5152.726,1009.287,1233.282,-0.493,30.704,,13546.598,0.61,815.617,0.108,-12.341,1.125,147.688
France,2020,2441.166,65905273.0,1.001,37859.246,2438594035712.0,0.021,-0.341,0.056,4.256,2.416,5.693,1.61,3.915,0.533,0.115,-22.463,80.005,33.764,0.799,0.669,375.194,94.704,1.257,0.002,0.554,2.496,-10.96,0.378,1.454,1.058,2.555,316.514,-34.525,19078.506,0.094,15145.113,137.529,-0.653,0.106,36.527,0.154,0.106,1.097,-4396.138,-11.678,-34.118,4.803,1.501,2.139,23.937,0.003,170.108,0.032,3.709,38813.578,-0.544,6.197,0.363,5.277,1.336,280.49,0.916,2.283,1.361,0.168,0.016,347.789,1.463,34096.637,258.027,0.115,700.467,1.214,3581.855,72.295,164.503,0.112,607.691,29.838,18458.41,8002.704,-288.396,728.389,46.886,1899.698,132.918,-11.323,5.998,48.755,,14.365,125.2,35.25,2513.212,527.42,9.37,,,,9.175,-7.052,59.08,-16.507,7268.468,8.76,-14.278,949.697,-23.441,1.661,-3.382,,405.828,90.825,15.355,31.024,,28.128,200.136,1.262,4.296,-117.566,1.152,1.906,0.393,14.716,477.665,-29.514,152.492,6.638,104.869,9.256,1626.381,3.09,51.245,67.087,23.738,142.174,436.231,48.39,482.38,13.19,0.586,11.867,40.05,2.693,5368.77,36.528,517.934,1190.199,1250.967,,-198.242,-9.893,55.982,9.172,13.624,7319.298,,,-144.009,,7.594,31.16,-10.566,-90.155,13829.414,359.246,62.59,-30.792,,-45.04,6.683,534.859,6293.86,479.03,-9.337,10.05,-6.7,1.777,16.624,2.293,2.501,19400.836,353.83,30.8,5571.422,891.721,868.212,27.411,33.396,,11296.34,0.61,734.236,0.116,10.131,1.368,162.052
